57063.006034886086126789450645446777	0.999882622340528492976829966210	0.000058140242311500002839186330
57063.026467417737876530736684799194	1.000007785903610724176360236015	0.000058145042703100000935738378
57063.046899849396140780299901962280	1.000200896087593216421396391524	0.000058143297896699999336399267
57063.067332380123843904584646224976	1.000236878277292129624242988939	0.000058144956192700001707841795
57063.087764710377086885273456573486	1.000056699543270255503557564225	0.000058143355318299999178084658
57063.108197139707044698297977447510	1.000285241717354889345870105899	0.000058150488908400001990088579
57063.128629668572102673351764678955	1.000127045239811218735326292517	0.000058147763273699999123002996
57063.169494424895674455910921096802	1.000331963477441687970781458716	0.000058168553866500002729432450
57063.230791704030707478523254394531	0.999426514978630553542870984529	0.000058256397671499997445096475
57063.251224229170475155115127563477	0.999642301633893892720550411468	0.000058246954311600003214351856
57063.271656553835782688111066818237	0.999804628405674744584530344582	0.000058235150632499997484011617
57063.292088978043466340750455856323	0.999920486636847516415116388089	0.000058220221812300001573790148
57063.332953824123251251876354217529	0.999606786030397320708118513721	0.000058172138947399997617113132
57063.353386246468289755284786224365	0.999443997300699993324712977483	0.000058142609184699998938102017
57063.373818767882767133414745330811	0.999254295482775001246977808478	0.000058120498409300002892220738
57063.394251088822784367948770523071	0.999194839733548945126528906258	0.000058100422972699999196732890
57063.414683509305177722126245498657	0.999574331372296231990048909211	0.000058092101828899999737664678
57063.435116028849733993411064147949	0.999755185415838298901292091614	0.000058077820968899998425091086
57063.455548347934382036328315734863	0.999953331018077040681646394660	0.000058067161534700002323630685
57063.475980866554891690611839294434	1.000182024673953007365412304353	0.000058063411689699999851301676
57063.496413284708978608250617980957	1.000293817171353349948503819178	0.000058060488414000002244195336
57063.516845601923705544322729110718	1.000280663066798414462255095714	0.000058055376912599999971505843
57063.537278118681570049375295639038	1.000530454953061587630713802355	0.000058056750674100003205453657
57063.578142849859432317316532135010	1.000546572401905143223643790407	0.000058054786571500000902715244
57063.598575364754651673138141632080	1.000500274113980347934216297290	0.000058058784485499996812652573
