#           time-2400000.0,         flux,         fluxerr
# Robust rms,   p2p,   2.5 CDPP, 6 CDPP
#       121.78263       159.45964       98.529054       112.52192
        57143.4926484540628735  1.0000015862426479  0.0000750782926481
        57143.5130805414737551  0.9998158346853169  0.0000750758942588
        57143.5335125288911513  1.0000332440091320  0.0000750842176564
        57143.5539444153691875  1.0000027304869665  0.0000750871167778
        57143.5743765013903612  1.0000803056356800  0.0000750939152250
        57143.5948084874107735  0.9999200363926550  0.0000750899850681
        57143.6152403729647631  0.9999784841998921  0.0000750935657738
        57143.6356724580473383  0.9999715091232290  0.0000750948534520
        57143.6561044426707667  0.9998611971294126  0.0000750950407033
        57143.6765364268212579  0.9999144832850548  0.0000751000348862
        57143.7582644601861830  0.9999091031793751  0.0000750459076218
        57143.7786963424805435  1.0002112247554391  0.0000750527307440
        57143.7991283243027283  1.0000381490707821  0.0000750488702883
        57143.8195604056672892  1.0001460582998940  0.0000750529401672
        57143.8399922870303271  1.0000042890484435  0.0000750501276076
        57143.8604243674562895  1.0001782401936132  0.0000750553230954
        57143.8808563478887663  1.0002025502316743  0.0000750584577748
        57143.9012882278548204  1.0001120175307823  0.0000750578229393
        57143.9217203073494602  1.0000231610250068  0.0000750578793953
        57143.9421522863849532  0.9999984264452886  0.0000750590949414
        57143.9625841654196847  0.9998064458383328  0.0000750567879185
        57143.9830162435173406  1.0000001830107852  0.0000750681786760
        57144.0034482216215110  0.9999457326370339  0.0000750704742041
        57144.0238800992592587  1.0000284084126962  0.0000750804084778
        57144.0443121764255920  1.0001978087438492  0.0000750866502165
        57144.0851760298392037  0.9998382155715984  0.0000750820106898
        57144.1056081056085532  0.9999134972684804  0.0000750866427438
        57144.1260400813844171  0.9997959431038677  0.0000750873528477
        57144.1464719566938584  0.9999579217577035  0.0000750953934092
        57144.1669040315318853  1.0000581135204136  0.0000751067137237
        57144.2281999537299271  0.9999342937584900  0.0000750439691941
        57144.2486319271774846  0.9998967008882831  0.0000750468721475
        57144.2690638001586194  1.0002455294671404  0.0000750581580051
        57144.2894958726683399  1.0000207086852142  0.0000750518974035
        57144.3099278447189135  0.9998196166103912  0.0000750454248580
        57144.3303597163030645  1.0000898674653602  0.0000750556710271
        57144.3507917878814624  0.9999154105646400  0.0000750507827677
        57144.3712237585350522  1.0000632341087206  0.0000750610128768
        57144.3916558291821275  0.9998235019536488  0.0000750551202775
        57144.4733836075974978  0.9999182369086544  0.0000750863533241
        57144.4938155763884424  0.9997823953449917  0.0000750912731777
        57144.5755435468818177  1.0002870857110970  0.0000751466913142
        57144.5959755138101173  1.0003486339270107  0.0000751531255275
        57144.6164073802719940  1.0001199283926467  0.0000751497014906
        57144.6368394462624565  0.9998399870861399  0.0000751379911530
        57144.6572714117937721  1.0000844759679535  0.0000751501927957
        57144.7185673060521367  0.9997900508241947  0.0000750675442669
        57144.8207271225182922  1.0000154520333919  0.0000751121851222
        57144.8615910461303429  1.0000616209993498  0.0000751265535899
        57144.8820230074634310  1.0000026335365335  0.0000751277978988
        57144.9024548683373723  1.0000309305187545  0.0000751350990781
        57144.9228869292128365  1.0000383288664259  0.0000751392924735
        57144.9637507490915596  1.0000329245659232  0.0000751529036523
        57144.9841828085700399  0.9999528992929150  0.0000751581433258
        57145.0046147675748216  1.0001995392353475  0.0000751753476306
        57145.0250467261212179  0.9999140785619531  0.0000751708665646
        57145.0454786846676143  1.0000648521143760  0.0000751799811310
        57145.0659106427410734  0.9999303615896846  0.0000751815340718
        57145.0863425998904859  0.9999673197346343  0.0000751879794989
        57145.1067745570398984  1.0000328091451514  0.0000751989283701
        57145.1272065141820349  0.9998527443680510  0.0000752012710253
        57145.2089343371844734  0.9998954918138687  0.0000751165300450
        57145.2293663920063409  1.0000568013391136  0.0000751307881431
        57145.2497982468194095  1.0000311480033637  0.0000751373186473
        57145.2702302007091930  1.0000920929442896  0.0000751499915540
        57145.2906622545997379  1.0000770057454973  0.0000751548009418
        57145.3110941080158227  0.9997784920471849  0.0000751524837493
        57145.3315260609742836  0.9998752320087897  0.0000751592219521
        57145.3519581134678447  0.9999657158241805  0.0000751677146831
        57145.4541178707950166  0.9998162588495170  0.0000751210412612
        57145.4745498209595098  0.9999206952165804  0.0000751243928623
        57145.4949817711167270  1.0000042350894831  0.0000751249863398
        57145.5358456700487295  0.9999892186377992  0.0000751305282557
        57145.5562776188089629  1.0000864978196038  0.0000751378859683
        57145.5767095671108109  1.0001838385364159  0.0000751427250706
        57145.5971415154126589  0.9998347953608604  0.0000751337897736
        57145.6175733630079776  1.0001621308011202  0.0000751472104446
        57145.6380054103792645  1.0001561704611754  0.0000751478015647
        57145.6584373572841287  1.0000941415240345  0.0000751508983268
        57145.6788692039481248  1.0000232610511166  0.0000751505533825
        57145.6993012501552585  0.9999839815187942  0.0000751529341268
        57145.7197331958959694  1.0001523067162299  0.0000751632872029
        57145.7605970866716234  1.0000848100400184  0.0000751777811101
        57145.7810290312481811  0.9998809298279040  0.0000751777821104
        57145.8014608755838708  0.9999510582041754  0.0000751853222050
        57145.8423248633407638  1.0000485604906941  0.0000752017626120
        57145.8627568065130617  0.9999168103761839  0.0000752020370480
        57145.8831887492269743  1.0000739040074060  0.0000752115067652
        57145.9036206917080563  0.9998552755795459  0.0000752098393183
        57145.9240527339497930  1.0000375267478883  0.0000752197030687
        57145.9444845757316216  0.9997963512625806  0.0000752186588875
        57145.9649165170485503  0.9998653122529818  0.0000752241883671
        57146.0262123388965847  1.0002641682451276  0.0000752691923557
        57146.0466443788100150  1.0001512680594358  0.0000752705929265
        57146.0875081574777141  1.0000459891068278  0.0000752671875540
        57146.1896679477576981  0.9999186463161068  0.0000751888629144
        57146.2100997846428072  1.0000764028103404  0.0000751974072251
        57146.2305318210710539  0.9998947435184398  0.0000751980658227
        57146.2509637572657084  0.9998726095093057  0.0000752016030028
        57146.2713956932202564  1.0001191437022494  0.0000752176762587
        57146.2918276287164190  1.0000141013491912  0.0000752217232936
        57146.3122595637469203  0.9999985685146540  0.0000752247067031
        57146.3326914985373151  0.9999990738311416  0.0000752317217800
        57146.3531234328693245  0.9999012406605281  0.0000752355490288
        57146.3735553667356726  0.9998236401525668  0.0000752354920149
        57146.3939872003684286  0.9998153800064168  0.0000752436743597
        57146.4552830991597148  1.0000689929908775  0.0000752242526998
        57146.4757150311634177  0.9998256894318083  0.0000752091485245
        57146.5165789944658172  1.0000841689490156  0.0000752118951376
        57146.5370108255374362  1.0001752622951809  0.0000752155842370
        57146.5574427561441553  0.9999835796806754  0.0000752138779988
        57146.5983066164189950  0.9999256636484536  0.0000752151548633
        57146.6187385460943915  1.0001958013165764  0.0000752287641371
        57146.6391705752976122  1.0000445778730753  0.0000752264327611
        57146.6800343327849987  0.9999594629893735  0.0000752311868431
        57146.7004663608240662  1.0001530116566344  0.0000752417925276
        57146.7617621430908912  1.0000691726762629  0.0000752639518404
        57146.7821939697387279  1.0000995304501084  0.0000752698444988
        57146.8026258961544954  1.0000731027443654  0.0000752766270158
        57146.8230579220980871  1.0002338723307567  0.0000752899879610
        57146.8639216728333849  0.9998559563926960  0.0000752877658828
        57146.8843536978456541  0.9999654297700244  0.0000752993311017
        57146.9252175464862376  0.9998664170409115  0.0000753078836736
        57146.9456494701007614  0.9997707848142305  0.0000753134851379
        57146.9660813937225612  0.9999611353372552  0.0000753269080780
        57146.9865133166458691  0.9998650030842918  0.0000753236230081
        57147.0069452393290703  0.9998652507267549  0.0000753313104564
        57147.0273771617867169  1.0001500414411346  0.0000753456293461
        57147.0478090837787022  0.9999648426204775  0.0000753474953501
        57147.0682410052977502  1.0000855213633932  0.0000753610237075
        57147.0886729265912436  0.9999993732356296  0.0000753696178258
        57147.2112644466542406  0.9998914815169598  0.0000752659332329
        57147.2316963653865969  1.0001421997257187  0.0000752838085029
        57147.2521282838788466  0.9999324672094787  0.0000752857184292
        57147.2725602019127109  1.0000249346017507  0.0000752959806751
        57147.2929921194809140  0.9999160233895437  0.0000752973162106
        57147.3134240368090104  1.0001496429182539  0.0000753136565387
        57147.3338559539115522  1.0000339370696807  0.0000753121768950
        57147.3542879705491941  1.0000525491969028  0.0000753180330141
        57147.4155837181169773  1.0000000821855677  0.0000752719516741
        57147.4360155333561124  1.0000550878729360  0.0000752776666396
        57147.4564475481311092  1.0000537579665221  0.0000752770207873
        57147.4768794626725139  0.9999370552336666  0.0000752821611569
        57147.4973112767402199  0.9999624259360178  0.0000752859809581
        57147.5177432905838941  1.0000723572322223  0.0000752917353375
        57147.5381752039538696  0.9999986099959794  0.0000752966958343
        57147.5586070168646984  0.9999668908733524  0.0000752999416100
        57147.5790390297770500  1.0000187377404890  0.0000753053663819
        57147.6199027539623785  1.0000818390334478  0.0000753166164293
        57147.6403347657105769  0.9999556384978597  0.0000753211463538
        57147.6607666769850766  1.0000316282070323  0.0000753266609440
        57147.6811985878011910  0.9999584846960499  0.0000753276580805
        57147.7016304983844748  1.0000149778293144  0.0000753365154221
        57147.7220624085020972  1.0000181716533776  0.0000753363760016
        57147.7424943183796131  0.9999399457720531  0.0000753372018949
        57147.7629262280315743  0.9999033011355041  0.0000753418478443
        57147.7833581372105982  0.9999532907680957  0.0000753486265370
        57147.8242219544190448  0.9998899891613284  0.0000753515805529
        57147.8446538624411914  0.9999322551882536  0.0000753585542068
        57147.9263815912563587  1.0000420533749486  0.0000753110802131
        57147.9468133976479294  1.0000384188636477  0.0000753128870372
        57147.9672453038074309  0.9999196461670016  0.0000753111983706
        57148.0081091147221741  1.0001397963957368  0.0000753237249721
        57148.0489730242406949  1.0000185892679383  0.0000753233773212
        57148.0694048285367899  0.9999759980245042  0.0000753233606025
        57148.0898367323679850  1.0001448759270199  0.0000753387467589
        57148.1102687359598349  0.9998555040667679  0.0000753333920299
        57148.1307005390917766  0.9999776331039191  0.0000753418294086
        57148.1511324419843731  1.0000674454557534  0.0000753522422990
        57148.1715644444193458  1.0000409864153486  0.0000753573864473
        57148.1919963466207264  1.0001201877981303  0.0000753634579493
        57148.2124281483484083  1.0000256781195380  0.0000753659790214
        57148.2328601498520584  0.9999355697759976  0.0000753677039982
        57148.2737238516856451  0.9999355902841083  0.0000753734540430
        57148.2941558520251419  1.0000720843452524  0.0000753814583731
        57148.3145877521310467  1.0000843565644135  0.0000753870762157
        57148.3350195517632528  0.9999619346266296  0.0000753893062070
        57148.3963154488155851  0.9998462112156400  0.0000753249991176
        57148.4167472472909139  1.0000590039064072  0.0000753350181241
        57148.4371791453013429  0.9999958271097534  0.0000753393428767
        57148.4576111428395961  1.0000157980004216  0.0000753387839493
        57148.4780429401507718  0.9999811629955898  0.0000753370304754
        57148.4984748369970475  0.9999481080598468  0.0000753360410070
        57148.5189067336032167  1.0000943909574909  0.0000753459130852
        57148.5393386299838312  0.9998049813720726  0.0000753430663280
        57148.5597705258987844  1.0000286479692702  0.0000753514685655
        57148.5802024213408004  0.9999983378094842  0.0000753581911754
        57148.6006343167900923  0.9999393542235033  0.0000753602586316
        57148.6210662115408923  0.9999488522114438  0.0000753646631519
        57148.6414981060515856  1.0001456707174343  0.0000753801444755
        57148.6619300003367243  1.0000531549818605  0.0000753815126366
        57148.6823618941562017  0.9999663500864187  0.0000753856988862
        57148.7027938877363340  1.0000713368889633  0.0000753974369321
        57148.7232256808565580  1.0000842886802594  0.0000754006939503
        57148.7436575737447129  1.0000589796922972  0.0000754102969578
        57148.7640895661606919  0.9998676497882906  0.0000754086281130
        57148.7845213583495934  0.9999159024295265  0.0000754202341826
        57148.8866809136961820  1.0000557520797064  0.0000753597951996
        57148.9071127037896076  0.9998712966734083  0.0000753570652197
        57148.9275446936517255  0.9999177274658594  0.0000753581319573
        57148.9479765830401448  0.9999631854257078  0.0000753627717848
        57148.9684083722022478  1.0000343348544265  0.0000753667088235
        57148.9888403608929366  1.0000522284525357  0.0000753716117526
        57149.0092722491244785  1.0000478743072037  0.0000753723408258
        57149.0297041373560205  0.9999530278167952  0.0000753678790716
        57149.0501360248890705  1.0000469615668894  0.0000753722759603
        57149.0705679124148446  1.0001455413891980  0.0000753773395767
        57149.1114316860766849  1.0002050479601363  0.0000753789581509
        57149.1522954583488172  1.0001790840076252  0.0000753868000881
        57149.1727274440127076  1.0000446087231867  0.0000753873805000
        57149.1931592294495204  0.9999632266582877  0.0000753886326536
        57149.2135911144214333  0.9999732938221315  0.0000753898391604
        57149.2340229991532397  0.9998784708620918  0.0000753890439353
        57149.2544548834266607  1.0000248877111704  0.0000753956677335
        57149.2748866674664896  0.9998310255325140  0.0000753942546034
        57149.2953186510421801  0.9999432624305801  0.0000754012878498
        57149.3157505343770026  0.9998072696535798  0.0000753974090342
        57149.3361825172542012  0.9999095890088201  0.0000754056846965
        57149.3770461823005462  0.9999055266219344  0.0000753735523225
        57149.3974781642464222  0.9998117782889210  0.0000753686971009
        57149.4179099459579447  1.0000953812199713  0.0000753797271290
        57149.4383418271972914  1.0000182046497903  0.0000753811091651
        57149.4587738082118449  1.0001729566790629  0.0000753862429823
        57149.4792055887519382  0.9999155782122712  0.0000753782995558
        57149.4996374690672383  0.9999027389233029  0.0000753806072170
        57149.5200694491504692  1.0000614183018099  0.0000753865184894
        57149.5609331079103868  1.0000325531642302  0.0000753941276972
        57149.5813650868294644  1.0002240445183779  0.0000754037286181
        57149.6017969655076740  1.0000440265733919  0.0000754011436794
        57149.6222287437267369  1.0000654493198864  0.0000754078331938
        57149.6426607217144920  1.0000822018040860  0.0000754106472339
        57149.6630925994613790  0.9999788487084094  0.0000754132495645
        57149.6835243767491193  0.9999473360882785  0.0000754127686315
        57149.7039563535727211  0.9999952226423254  0.0000754193815970
        57149.7448200065118726  1.0002405623273765  0.0000754373586824
        57149.7652519826369826  0.9999648721471436  0.0000754293367651
        57149.7856838580555632  0.9998930754836430  0.0000754323189833
        57149.8061158334821812  0.9999176982572046  0.0000754370281436
        57149.9695707238279283  1.0001800397871503  0.0000753972867585
        57149.9900026962277479  0.9998200486841290  0.0000753895095691
        57150.0104344681603834  0.9998235432689228  0.0000753933197583
        57150.0308663398536737  0.9999261578472065  0.0000754018140961
        57150.0512982113214093  1.0000974818215309  0.0000754129853716
        57150.0921619528526207  0.9998861478370693  0.0000754190761699
        57150.1125939233897952  0.9999388922762579  0.0000754255373070
        57150.1330256932269549  1.0001637885640788  0.0000754385095758
        57150.1534575630576001  0.9999043800454662  0.0000754360700956
        57150.1738895324306213  1.0001110224990648  0.0000754491889828
        57150.1943213013364584  0.9999383821448322  0.0000754506824491
        57150.2147532700037118  1.0000780212806832  0.0000754577736449
        57150.2351851384446491  1.0001573756924094  0.0000754675453973
        57150.2556169066519942  0.9999542424377381  0.0000754662301916
        57150.2760488743879250  1.0000798083124776  0.0000754771183773
        57150.2964807416647091  1.0002101720915892  0.0000754852820446
        57150.3169125087079010  0.9999812867514769  0.0000754817825887
        57150.3782082079706015  0.9999295368990462  0.0000754084068058
        57150.3986400738431257  0.9998759972958403  0.0000754064653989
        57150.4190719392572646  0.9997981219161457  0.0000754032165816
        57150.4395038044385728  0.9998395615356183  0.0000754099535224
        57150.4599356691469438  0.9999526376726605  0.0000754155294680
        57150.5825269511406077  1.0000230760007331  0.0000754685058504
        57150.6029587137600174  1.0001106321647522  0.0000754768168506
        57150.6233905759145273  1.0000004412600438  0.0000754850616940
        57150.6438225378296920  1.0001138268308167  0.0000754926214718
        57150.6642542995177791  1.0000357325479996  0.0000754978581842
        57150.6846862607344519  0.9998852018500638  0.0000755036019009
        57150.7051181214919779  0.9999376447278139  0.0000755092900960
        57150.7255498822487425  1.0000729861549043  0.0000755217886498
        57150.7459818425340927  1.0001325127059464  0.0000755304785392
        57150.7664136023595347  1.0000240017009727  0.0000755330447595
        57150.7868454619529075  1.0000247175848476  0.0000755428431345
        57150.8685729972858098  0.9999696169225957  0.0000754961931886
        57150.9094366132121650  0.9999983997691486  0.0000755146469927
        57150.9298685704707168  1.0001133883911526  0.0000755256438315
        57150.9503004275029525  1.0000307580503907  0.0000755286179702
        57150.9707321843015961  0.9999217576621922  0.0000755315548459
        57150.9911641408616561  0.9999926896463012  0.0000755490800855
        57151.0115959969625692  0.9999677074853246  0.0000755529522049
        57151.0320277525970596  1.0000472068489799  0.0000755605448920
        57151.0933233180985553  0.9999547546402134  0.0000754968332032
        57151.2363463930887519  0.9999587949303091  0.0000755764822145
        57151.2567782454643748  0.9999915331210185  0.0000755953747233
        57151.2772101976079284  0.9999867101414012  0.0000756005122733
        57151.3589375022056629  0.9999686807031340  0.0000755804110936
        57151.3793693527186406  1.0000865834783086  0.0000755939529491
        57151.3998013027667184  1.0000441829811144  0.0000755989993417
        57151.4406649021548219  0.9998198895647669  0.0000756053090614
        57151.4610968512715772  0.9999935715242502  0.0000756198455313
        57151.4815286001467030  0.9998032009432363  0.0000756187166442
        57151.5019604485642049  0.9998524473308181  0.0000756266554207
        57151.5223923967496376  0.9999507636277113  0.0000756344490122
        57151.6245516332346597  1.0001515813168602  0.0000755968047656
        57151.6449834795566858  1.0001340904293199  0.0000756050607936
        57151.6858471712621395  1.0000426077020450  0.0000756171660228
        57151.7062790166528430  1.0000832092225791  0.0000756276256246
        57151.7267107618026785  0.9999751370223928  0.0000756290922117
        57151.7471427064956515  1.0000792943657633  0.0000756416835749
        57151.7675745509550325  0.9998895922690386  0.0000756467426427
        57151.7880063951743068  1.0000807118818109  0.0000756609950070
        57151.8288700826960849  0.9999987905954487  0.0000756483545606
        57151.8901656114103389  1.0003332165394963  0.0000756979117866
        57151.9105974535341375  1.0003033931223884  0.0000757029135712
        57151.9310293956659734  1.0001836647394176  0.0000757043191411
        57151.9514611373306252  0.9999112556048364  0.0000756952575062
        57151.9718929787559318  0.9999691326677528  0.0000757041080804
        57152.0127566604569438  0.9998055624086476  0.0000757107091468
        57152.0331886009516893  0.9996752824957980  0.0000757159429042
        57152.0944841203527176  0.9999415561731521  0.0000756490076804
        57152.1149159596898244  0.9998318488353924  0.0000756488639881
        57152.1762113755976316  0.9998733737937497  0.0000756799115955
        57152.1966432135377545  0.9999209864666694  0.0000756937457892
        57152.2170751512385323  1.0000951636524100  0.0000757057341865
        57152.2375068884794018  1.0001346121385701  0.0000757133898371
        57152.2579387257210328  1.0000725975455311  0.0000757222376832
        57152.2783706624904880  0.9998340651263923  0.0000757230957591
        57152.2988024988007965  1.0001772622434837  0.0000757386991916
        57152.3192342351103434  0.9997361543386709  0.0000757377524464
        57152.3396661709484761  0.9999803120260847  0.0000757529804723
        57152.3600980063274619  1.0000138674247940  0.0000757695662757
        57152.3805297417056863  0.9999791919207798  0.0000757770762320
        57152.4009616766124964  1.0000550469793821  0.0000757885715059
        57152.4213935112929903  1.0000643084436154  0.0000758042113344
        57152.4418254455013084  1.0001694285607372  0.0000758146267337
        57152.4622571797153796  0.9999877823317087  0.0000758088094492
        57152.5031209467415465  0.9997594493887048  0.0000758099830872
        57152.5644164451878169  0.9999557717883252  0.0000757678838336
        57152.6052800094257691  1.0000137370985072  0.0000757865261645
        57152.6257119410729501  1.0002012308728905  0.0000758015805894
        57152.6461436722602230  0.9999323512273689  0.0000758022841310
        57152.6665755032154266  0.9999734872559676  0.0000758114022631
        57152.6870074339312850  1.0000608767868002  0.0000758210849898
        57152.7074392644208274  1.0000731558328877  0.0000758304842418
        57152.7278709944439470  1.0000075486582867  0.0000758354686452
        57152.7483029242284829  0.9999945594921753  0.0000758442486348
        57152.8095984119645436  0.9999869554911649  0.0000757813379788
        57152.8300302405914408  1.0001439631701061  0.0000757883136621
        57152.8504620687526767  1.0000981121168111  0.0000757884398976
        57152.9526212058190140  1.0000936712618300  0.0000758217013241
        57152.9730530323504354  0.9998226427599748  0.0000758236140516
        57153.0139165844739182  1.0001400228290709  0.0000758564242210
        57153.0343485100747785  0.9999384685722307  0.0000758597579259
        57153.0752120605684468  0.9998792701230489  0.0000758785030536
        57153.0956439852379845  0.9999420008098653  0.0000758879552627
        57153.1160758096666541  1.0000211419169684  0.0000759012107153
        57153.1365076338697691  0.9998767657006529  0.0000759024877054
        57153.1569394576072227  1.0002112010407125  0.0000759305808833
        57153.1773712811045698  1.0001608804430984  0.0000759336070848
        57153.1978031043763622  0.9996730207974495  0.0000759192250147
        57153.2182349274153239  0.9998618845585436  0.0000759208584037
        57153.2999622162969899  0.9999873379902954  0.0000758654543539
        57153.3408259588759392  0.9999506549853202  0.0000758730338385
        57153.3612576798186637  0.9999602409547199  0.0000758791779163
        57153.3816896005300805  1.0000020198463180  0.0000758897281466
        57153.4225531407792005  1.0000235908770798  0.0000759013246687
        57153.4429850605592947  1.0000911045580840  0.0000759154708782
        57153.4634168798656901  0.9999756356918932  0.0000759173516075
        57153.4838485989457695  1.0000471030774396  0.0000759311413664
        57153.5247123364097206  1.0000520188728683  0.0000759450393942
        57153.5451441547847935  1.0001187372260423  0.0000759564320979
        57153.5655759727014811  1.0001175370124582  0.0000759631680660
        57153.5860077903780621  1.0000747896308404  0.0000759704495565
        57153.6064396078290883  0.9997742123489658  0.0000759691193997
        57153.6268714248144533  1.0001492760031441  0.0000759878494272
        57153.6473032415669877  1.0000065490306242  0.0000759885655488
        57153.6677350580794155  1.0000804724360299  0.0000759991692601
        57153.6881668743662885  0.9998574053299232  0.0000759969778788
        57153.7085986901802244  0.9998609766478029  0.0000760028996645
        57153.7290305060014362  0.9998698194399106  0.0000760114772502
        57153.7903260511302506  1.0001230638457401  0.0000759620276634
        57153.8311895797378384  1.0000825073103607  0.0000759708620643
        57153.8516214936971664  0.9998945876488006  0.0000759680573192
        57153.8720532071893103  1.0002027804743454  0.0000759824797643
        57153.8924850206822157  1.0000189823066787  0.0000759838157511
        57153.9129169337029452  1.0000940171411883  0.0000759916127658
        57153.9333486464965972  0.9999189239238937  0.0000759886675744
        57153.9537804588180734  0.9998498207068098  0.0000759942660778
        57153.9742123711475870  0.9999103599449117  0.0000760045295237
        57153.9946440830099164  0.9999115282039511  0.0000760133564916
        57154.0150758946401766  1.0000206702578875  0.0000760229805506
        57154.0355078057982610  1.0000351285665401  0.0000760310396552
        57154.0559395169620984  1.0000264929239833  0.0000760391088467
        57154.0763714276545215  0.9998977317209994  0.0000760459989111
        57154.0968032381206285  1.0001321493735538  0.0000760599996968
        57154.1172350483539049  0.9998744445473561  0.0000760568405107
        57154.1376668581142440  1.0001563432282190  0.0000760728818837
        57154.1580986676490284  0.9998674336704064  0.0000760681718218
        57154.1785304771838128  1.0002348783641553  0.0000760877789315
        57154.1989622860128293  1.0001753120292338  0.0000760910961037
        57154.2193940948491218  0.9998457533199206  0.0000760908295894
        57154.2806895194880781  0.9999798968659498  0.0000760138423703
        57154.3011213269273867  1.0000960217214554  0.0000760190912294
        57154.3215532343601808  0.9998616495789517  0.0000760149223475
        57154.3419849413330667  0.9999170930290766  0.0000760166096316
        57154.3624167480738834  1.0000606004078050  0.0000760226801314
        57154.3828485545745934  0.9998963180005837  0.0000760234555701
        57154.4032803608497488  1.0000337628057105  0.0000760319122660
        57154.4237120666584815  0.9998764242236986  0.0000760315202543
        57154.4441439722286304  1.0000245596586523  0.0000760476118170
        57154.4645757775724633  0.9999415421304159  0.0000760506080937
        57154.4850076826842269  0.9999231739613913  0.0000760552124685
        57154.5258711921997019  1.0000493346216375  0.0000760754471111
        57154.5463030963801430  1.0001156584184421  0.0000760846502611
        57154.5667348003189545  0.9998698622205460  0.0000760828377835
        57154.5871666040329728  1.0001736157101375  0.0000760993543311
        57154.6075985072820913  1.0000716516239307  0.0000761033944414
        57154.6280303102903417  1.0001116249632958  0.0000761097083494
        57154.6484620133051067  1.0001516570853057  0.0000761139459242
        57154.6688939158557332  0.9999932194806016  0.0000761122202346
        57154.6893257179326611  1.0000369845425074  0.0000761210064992
        57154.7097574200161034  0.9999943935947307  0.0000761246939336
        57154.7710528241659631  0.9998699685229762  0.0000760620601353
        57154.7914847250867751  0.9998478571358610  0.0000760613689067
        57154.8119165257667191  0.9999973897653155  0.0000760655764266
        57154.8323482259875163  1.0000082747782417  0.0000760670988164
        57154.8732119257256272  0.9998776778341719  0.0000760640464440
        57154.8936438252494554  0.9999096112405741  0.0000760690277211
