#   size of mask=      43.0000 s
#     mean LC =   1.0637122e+09
# full imagette as aperture, jitter correction not done
#   mag=      10.9550
#           time-2400000.0,         flux,         fluxerr    xbarycentre(pixels)  ybarycentre(pixels)   
# Robust rms,   p2p,   2.5 CDPP, 6 CDPP
#       6431.0120       108.05457       83.224098       148.03009
        57584.2045685448392760  1.0016132240023916  0.0000307351792661  0.0003157811740406 -0.0001091061616783
        57584.2250005597306881  1.0018837672425500  0.0000307372633627  0.0004447206438343 -0.0001537945245831
        57584.2454324741484015  1.0018824213606485  0.0000307380508015  0.0005561229043636 -0.0011662900366938
        57584.2658645881092525  1.0020235964440944  0.0000307400878095  0.0007558979880002 -0.0009491190650213
        57584.2862966020693420  1.0021907992802830  0.0000307435120157  0.0004960765741338 -0.0003642219257456
        57584.3067286150908330  1.0022902583725970  0.0000307451956114  0.0004181119966882 -0.0001937864762955
        57584.3271606281196000  1.0024274916105738  0.0000307471871984  0.0003024876771871 -0.0008188649367953
        57584.3475926406827057  1.0026175696547084  0.0000307505145814  0.0001756149517611 -0.0014605137341439
        57584.3680246527728741  1.0028593754209172  0.0000307543432685  0.0003433032624356  0.0001595499119333
        57584.3884566644046572  1.0029033999161032  0.0000307538110941  0.0003741569582596 -0.0004218441816044
        57584.4088886760364403  1.0030391449892653  0.0000307553364473  0.0005767879837073  0.0003942772444687
        57584.4293206871952862  1.0030195061529041  0.0000307556154029  0.0005468672977482  0.0000729208435382
        57584.4497526978957467  1.0032458634057178  0.0000307593058383  0.0005977484225337  0.0001480827282418
        57584.4701847081305459  1.0033892085627165  0.0000307617068593  0.0004863340274985  0.0005350026926014
        57584.4906166183573077  1.0034393990774582  0.0000307628185209  0.0003551250360552  0.0007348501587536
        57584.5110487276615459  1.0036663071641008  0.0000307667059116  0.0002808110433019  0.0009347008238141
        57584.5314807369650225  1.0037332612507381  0.0000307687020658  0.0001786552152465  0.0005982660795509
        57584.5519128457963234  1.0036892418356071  0.0000307680354533  0.0001113010953171  0.0002676796756313
        57584.5723447541677160  1.0038253022141499  0.0000307680095773 -0.0000148130073656  0.0002143595311308
        57584.5927767625398701  1.0041204764353309  0.0000307722641080 -0.0002229224501935 -0.0000567426523146
        57584.6132088699741871  1.0041292576818992  0.0000307727318504 -0.0001016787625945  0.0000437059097762
        57584.6336407774142572  1.0040264280682214  0.0000307727535686 -0.0000294339735003 -0.0002974283506605
        57584.6540727848550887  1.0042841029508789  0.0000307770051804 -0.0000091824467798  0.0009002982717070
        57584.6745048913580831  1.0045529759954519  0.0000307812185114 -0.0002996260638461  0.0000103791486592
        57584.6949367974011693  1.0046387558543657  0.0000307821743977 -0.0002374385737731  0.0003111600124814
        57584.7153688034450170  1.0047675933527485  0.0000307838702175 -0.0002066858249155 -0.0001384328087415
        57584.7358009090166888  1.0048338887046357  0.0000307844273691 -0.0001430628814694 -0.0000806229052266
        57584.7562328141284524  1.0050058013044361  0.0000307863648542 -0.0001748763299014 -0.0001068558927706
        57584.7766648192409775  1.0050471855753507  0.0000307875294142 -0.0001854617499104  0.0003622984574378
        57584.7970969234156655  1.0051881451163875  0.0000307898350488 -0.0001651899641004  0.0001662535143478
        57584.8175288275961066  1.0052965782716821  0.0000307918830474 -0.0001593083314617 -0.0002747403923600
        57584.8379608313116478  1.0055306027042257  0.0000307959197048 -0.0001967872532731 -0.0001941231722937
        57584.8583929350206745  1.0055656259274088  0.0000307975780919 -0.0002410443927454  0.0002502931590445
        57584.8788249378048931  1.0056505378505876  0.0000307990770947 -0.0002936594316605  0.0001776053014386
        57584.8992568405883503  1.0057506594260492  0.0000308003847512 -0.0004058537906637  0.0000526067297497
        57584.9196889429003932  1.0058635298938108  0.0000308021035884 -0.0003951125556352  0.0002578044623087
        57584.9401209447532892  1.0059348360740368  0.0000308034494560 -0.0004001716418660  0.0003327349995463
        57584.9605528461397626  1.0060936612551754  0.0000308056611472 -0.0001250205884959  0.0003531484479522
        57584.9809849475204828  1.0061532519890064  0.0000308063323396 -0.0001541665627052  0.0002141178315860
        57585.0014169484420563  1.0063041881076198  0.0000308072589624 -0.0004057314643111  0.0000757676312237
        57585.0218490488914540  1.0064698872195719  0.0000308095458744 -0.0005765796415913 -0.0000815607868287
        57585.0422809488809435  1.0065485621711145  0.0000308109565758 -0.0003670607134225  0.0001355538189980
        57585.0627129488711944  1.0065776191787317  0.0000308110738156 -0.0001643393394399  0.0019050318398377
        57585.1240089455750422  1.0069064575365185  0.0000308160289450  0.0005471695713046  0.0004400948324581
        57585.1444410441617947  1.0070508792031181  0.0000308183186055  0.0002926681692896  0.0004678552337154
        57585.1648729418229777  1.0071983990602413  0.0000308201918107  0.0000761842211663  0.0003625227118453
        57585.1853049394849222  1.0072877459692546  0.0000308224064134  0.0001943937798270  0.0000651657663497
        57585.2057370366746909  1.0072007532941691  0.0000308211969777 -0.0000365237991273  0.0002310261194554
        57585.2261689338702126  1.0071962502101803  0.0000308209580614 -0.0000419934842215  0.0000730702830753
        57585.2466009301351733  1.0074093760369316  0.0000308239957792  0.0000427999895001 -0.0002444485773210
        57585.2670329263928579  1.0075338362422581  0.0000308268211105 -0.0000080982591779 -0.0003963185403584
        57585.2874649221921572  1.0075708250200295  0.0000308283004910 -0.0000036297902675 -0.0002689566017815
        57585.3078969175257953  1.0076450445141805  0.0000308304685319  0.0000315442700360  0.0001428896177149
        57585.3283289123937720  1.0077713729974989  0.0000308326552253 -0.0000212475476689  0.0001308816723733
        57585.3487609072544728  1.0079999630645722  0.0000308350757930 -0.0001187650254861  0.0001901731695995
        57585.3691929016567883  1.0081758852726861  0.0000308364997275 -0.0002302466568018 -0.0001815679643986
        57585.3896249955869280  1.0082998339802831  0.0000308381969197 -0.0002441435964666 -0.0001741628050302
        57585.4100568890571594  1.0083790884798600  0.0000308398946725 -0.0002754614004843 -0.0002800018746907
        57585.4304888825281523  1.0084427257998028  0.0000308411665285 -0.0000066269965036 -0.0000365707997236
        57585.4509209750613081  1.0084885546991824  0.0000308422146406 -0.0000410380985558  0.0004482764886937
        57585.4713528676002170  1.0085363570017256  0.0000308426679988 -0.0003920818649821  0.0003128115241990
        57585.4917849601406488  1.0086639238646231  0.0000308443883820 -0.0003092490899217  0.0010836577533908
        57585.5122169517417205  1.0088094935833740  0.0000308458180149 -0.0001371894904958  0.0008464989656205
        57585.5326488433493068  1.0089040426669580  0.0000308469124105 -0.0001221472302007  0.0010046504638144
        57585.5530809344927547  1.0089853895274739  0.0000308486273296 -0.0004090229271947  0.0014453910949541
        57585.6143769055852317  1.0092845487932107  0.0000308519265218  0.0007397843083821  0.0003466365228846
        57585.6348088953236584  1.0092535140102394  0.0000308524894444  0.0005419057692198  0.0003443292537080
        57585.6552407846029382  1.0093955180159773  0.0000308534421450  0.0003231390485992  0.0004238654612854
        57585.6756728734180797  1.0094861174044532  0.0000308555574733  0.0003279763310626  0.0000166885213901
        57585.6961048622251838  1.0096678353248423  0.0000308585898652  0.0000641015033436 -0.0002239258041516
        57585.7165368501082412  1.0096764838236083  0.0000308595577003  0.0000892131491375 -0.0003949643386525
        57585.7369688379912986  1.0095357925367145  0.0000308585215200  0.0000507919523560 -0.0000706322573065
        57585.7574008258670801  1.0097353167894907  0.0000308609264485  0.0000374519132649 -0.0001193589415016
        57585.7778328128188150  1.0097391588616276  0.0000308615829657 -0.0000072826113229 -0.0004033118281943
        57585.7982647997705499  1.0096727348855534  0.0000308603200639 -0.0000788732092065  0.0001014946378932
        57585.8186967862493475  1.0097336922709026  0.0000308614523764 -0.0001288612906674 -0.0002644222685606
        57585.8391287722697598  1.0099939447009496  0.0000308649226039 -0.0002775176733802 -0.0002945075425540
        57585.8595608578179963  1.0102252782890033  0.0000308682675071 -0.0002452029081219 -0.0003086101262570
        57585.8799927433719859  1.0102327532420334  0.0000308682442696 -0.0001338267362669 -0.0004135906260956
        57585.9004247284610756  1.0102804080507819  0.0000308684685893  0.0000541065893165 -0.0000908556187134
        57585.9208568130852655  1.0104496850187195  0.0000308712947764 -0.0000940107006757  0.0003662668074393
        57585.9412886972349952  1.0104307445706837  0.0000308707849611 -0.0004382178534037  0.0007586045947150
        57585.9617207813935238  1.0104629983618629  0.0000308710740180 -0.0002243892333533  0.0008028682581243
        57585.9821526650848682  1.0105433553553567  0.0000308719614142 -0.0001237673646193  0.0015736569901095
        57586.0025846483040368  1.0106224551442813  0.0000308738364410 -0.0002411266547435  0.0007375680214454
        57586.0230167310655816  1.0106302435411918  0.0000308744636711 -0.0005943748782613  0.0013577139017493
        57586.0434486138256034  1.0106325803915928  0.0000308731900910 -0.0021318834516846 -0.0001102457594904
        57586.0638805961134494  1.0106387574348457  0.0000308710624769 -0.0037285120603121 -0.0017647177818207
        57586.1047445593067096  1.0112091166993742  0.0000308823424021  0.0033184242150863  0.0032927513909979
        57586.1251765406632330  1.0109772885195589  0.0000308773318238  0.0007472496488221 -0.0014886766076319
        57586.1456086210964713  1.0110931675990702  0.0000308805810882  0.0006398784935717 -0.0009488588728956
        57586.1660405015281867  1.0110989162098978  0.0000308806874270  0.0005695052303283 -0.0009820417345288
        57586.1864724819533876  1.0110950058557953  0.0000308806663801  0.0004721592867538 -0.0006808397998350
        57586.2069045614553033  1.0111420010113727  0.0000308820858016  0.0002750751409026 -0.0006054233325230
        57586.2273365409491817  1.0112421372660596  0.0000308833951148  0.0002146245541921 -0.0000230775343697
        57586.2477684199839132  1.0111937685040471  0.0000308823227928  0.0002189221029472 -0.0005420785366748
        57586.2682004985545063  1.0113368347670024  0.0000308841385548  0.0002299410406419 -0.0009332778497146
        57586.2886324771243380  1.0112635005615840  0.0000308817367566  0.0000951891418861 -0.0013522371544443
        57586.3090643547548098  1.0109185882432361  0.0000308766208329  0.0000824574989347 -0.0014709877335131
        57586.3294964323940803  1.0109943383536470  0.0000308781845598  0.0002541039232309  0.0005577459141231
        57586.3499284095596522  1.0109356429043561  0.0000308783142733 -0.0000681747974483  0.0003419728469289
        57586.3703604867332615  1.0110595231545416  0.0000308799368881 -0.0000414575811485  0.0003928542894016
        57586.3907923634396866  1.0113669181412686  0.0000308845007127 -0.0000598659796918 -0.0002272652768460
        57586.4112243396812119  1.0115735006582121  0.0000308874394694 -0.0000504492260474 -0.0002168832257907
        57586.4316564154505613  1.0117631673277088  0.0000308897855319 -0.0000693090936936 -0.0006185121333653
        57586.4520882907600026  1.0117762760267286  0.0000308898252880 -0.0001123271925634 -0.0007723407572788
        57586.4725202660629293  1.0119466261779497  0.0000308929104635 -0.0000897288445403 -0.0005585506027268
        57586.4929523409082321  1.0118351364260998  0.0000308924586947 -0.0001379446221872 -0.0005617509142906
        57586.5133842152863508  1.0118411921236230  0.0000308936223061 -0.0001570695680719 -0.0001748409925129
        57586.5338161891995696  1.0119209021953421  0.0000308949016481 -0.0001729103028172  0.0000831191875452
        57586.5542482631062740  1.0119413863526869  0.0000308935111868 -0.0002751680996589  0.0001987218657060
        57586.6768400981891318  1.0118756238820299  0.0000308911471795  0.0006756378535497  0.0002814724004367
        57586.6972719697732828  1.0119890956458117  0.0000308932351679  0.0003981432867217  0.0010264062599559
        57586.7177039408852579  1.0120370985442952  0.0000308947189152  0.0002321616463847  0.0003841515704872
        57586.7381360115396092  1.0121036535614270  0.0000308959133300  0.0002514311924591  0.0003380720771342
        57586.7585678817267762  1.0120003830203079  0.0000308936012983  0.0006280692336604  0.0001893320265953
        57586.7789998514490435  1.0119670983591293  0.0000308935244105  0.0006694017411011 -0.0000997876104489
        57586.7994319211647962  1.0119626427237993  0.0000308938070605  0.0004668950153182  0.0003862520893367
        57586.8198637904206407  1.0120680914676321  0.0000308952752508  0.0002849781036112  0.0005239080963095
        57586.8402958592050709  1.0120416077480114  0.0000308952600092  0.0000932839484777  0.0006471579499685
        57586.8607278279960155  1.0120426813325449  0.0000308946124086 -0.0001080047458446  0.0000948857763867
        57586.8811596958548762  1.0121837497743058  0.0000308976883357 -0.0000584313572727  0.0002494435305569
        57586.9015917637079838  1.0121938475573404  0.0000308974979029 -0.0002582648343639 -0.0002210603118011
        57586.9220237315676059  1.0121436702157327  0.0000308962064341 -0.0001901069099981 -0.0003208652801483
        57586.9424555984951439  1.0120378365688931  0.0000308942641016 -0.0002542783191197  0.0001530684554139
        57586.9628876654169289  1.0118517454940528  0.0000308916701998 -0.0002210858216456 -0.0001920113640441
        57586.9833196318795672  1.0120290180721743  0.0000308946283011 -0.0001076460878497 -0.0001724179155875
        57587.0037514978757827  1.0121276120827487  0.0000308965822898 -0.0002588599143731 -0.0002414408877858
        57587.0241835638662451  1.0121936858785594  0.0000308989005950 -0.0003702642032470 -0.0002957227782772
        57587.0446155289318995  1.0122840917706242  0.0000308986180371 -0.0004448763946741 -0.0002820687646099
        57587.0854794590559322  1.0121655392331153  0.0000308971216892  0.0001532139655414  0.0009327312817713
        57587.1059114231902640  1.0121995349929067  0.0000308957681952  0.0005850408065990  0.0009286187349247
        57587.1263433873245958  1.0121811347667835  0.0000308968257148  0.0005744809690480  0.0004466682006514
        57587.1467753509859904  1.0122452267752324  0.0000308971592235  0.0004294731423720  0.0007174014390627
        57587.1672073146546609  1.0121898704400105  0.0000308976164302  0.0003267081164413  0.0003771823306886
        57587.1876392773920088  1.0122143454983181  0.0000308969117401  0.0000871750230909  0.0003135012837414
        57587.2080713401228422  1.0121979173490723  0.0000308966103773 -0.0000546178230154  0.0003034379476889
        57587.2285032023937674  1.0122776991574791  0.0000308979100794 -0.0000996411566598  0.0001316853490234
        57587.2489351646654541  1.0123329939819770  0.0000308993649201 -0.0000327356380136  0.0003988891699733
        57587.2693672259993036  1.0122138913920742  0.0000308989720611 -0.0001517505672641 -0.0002243124583861
        57587.2897990873389062  1.0122932750251081  0.0000308985493793 -0.0002136805463167 -0.0003069978084982
        57587.3102311482143705  1.0122009689643456  0.0000308979806542 -0.0001530877996920  0.0005868049130178
        57587.3306631090817973  1.0122515756236796  0.0000308977166865 -0.0001507047040086  0.0005621747375928
        57587.3510949690244161  1.0122479087785643  0.0000308977646758 -0.0002133704259384  0.0004067261996714
        57587.3715270289685577  1.0121501528239840  0.0000308967933374 -0.0001466356391404  0.0000028243664927
        57587.3919589889046620  1.0121597957736366  0.0000308972078187 -0.0002023346306235 -0.0000189812009395
        57587.4123908479159581  1.0122647329800094  0.0000308988896133 -0.0002313925939914 -0.0002730145372021
        57587.4328229069287772  1.0122716121736950  0.0000308988593754 -0.0003392330667751 -0.0001492457485086
        57587.4532548654678976  1.0122786277602187  0.0000308991897559 -0.0004159917379658  0.0002736392749063
        57587.4736867237807019  1.0121367374328902  0.0000308972569382 -0.0003987865600541  0.0003065120631955
        57587.4941187816293677  1.0121830315023006  0.0000308974399627 -0.0001637311816216  0.0003972826415950
        57587.5145506392364041  1.0122157228915436  0.0000308978153522 -0.0002459675966797  0.0006443309836750
        57587.5758466097468045  1.0120251870748993  0.0000308942096685  0.0003055783291197  0.0004722992261939
        57587.5962784659641329  1.0122126826699458  0.0000308963770175 -0.0000043169545139  0.0001979104730712
        57587.6167105217173230  1.0123674972511538  0.0000308990206861 -0.0000081698510934  0.0002525269220159
        57587.6371424772296450  1.0123679042639815  0.0000309001065720  0.0000371240009951  0.0002829922327350
        57587.6575743322828203  1.0123101705380921  0.0000309000945611 -0.0001367529454033  0.0002434217296199
        57587.6780063871046877  1.0122978829748948  0.0000309002432536 -0.0000234604384080  0.0002226267358210
        57587.6984383416856872  1.0121994750133592  0.0000308981128881 -0.0000682800631093 -0.0000024445860936
        57587.7188702958083013  1.0123596004051090  0.0000308993979465 -0.0000672458995172 -0.0005402368034044
        57587.7393022496980848  1.0123628293018665  0.0000308994565689 -0.0000838165618564 -0.0003105882002332
        57587.7597342031149310  1.0124337352914501  0.0000309007910390 -0.0001142724084975 -0.0000826077431322
        57587.7801662563069840  1.0124303439778390  0.0000309015825127 -0.0001526608093085 -0.0001097251903319
        57587.8005981090318528  1.0123373878416368  0.0000309003427627 -0.0001940378664225  0.0001462413040119
        57587.8210300615173765  1.0124799793749695  0.0000309023440679 -0.0002446485620613  0.0001201866840508
        57587.8414621135452762  1.0125015906135895  0.0000309025488152 -0.0002183602613837 -0.0001341888730715
        57587.8618939653388225  1.0124116132012702  0.0000309010325071 -0.0001487260297406  0.0000722785057978
        57587.8823259166601929  1.0125343009471650  0.0000309021937001  0.0000138803296892  0.0000055277206696
        57587.9027579677567701  1.0125220705479754  0.0000309018313473  0.0000421268504383  0.0002467674071238
        57587.9231898186117178  1.0125007232658247  0.0000309021765865 -0.0001853465476414  0.0008343628964811
        57587.9436217690090416  1.0124827021388729  0.0000309017138567 -0.0001862763747926  0.0012268476979425
        57587.9640538191742962  1.0124081833387086  0.0000309003090611 -0.0000073550922970  0.0014474598716960
        57587.9844856688723667  1.0123758401832179  0.0000308998821077 -0.0000419509958043  0.0010772595247568
        57588.0049176183310919  1.0124659014581432  0.0000309013865504 -0.0004492696492173  0.0006908372731083
        57588.0253496673321933  1.0125083032745641  0.0000309002615102 -0.0015645068872150 -0.0001926743135274
        57588.0662134643935133  1.0124632388254384  0.0000309008000379  0.0003823211440928  0.0012267762572016
        57588.0866455124632921  1.0123816698396526  0.0000309005628510  0.0001925584331959 -0.0000548633656239
        57588.1070774602922029  1.0125357856829960  0.0000309032215851  0.0000579976038084 -0.0003451173836746
        57588.1275093076619669  1.0123079312634509  0.0000308996989150  0.0000209696919669 -0.0005953614217975
        57588.1479413548004231  1.0122237060979793  0.0000308980343159 -0.0000241465077755 -0.0005212320291124
        57588.1683733014651807  1.0123368013504712  0.0000308990443165  0.0001003221188265 -0.0002361497483023
        57588.1888052479043836  1.0124036743812290  0.0000308996880102  0.0001403134577806 -0.0003741044199206
        57588.2092371938779252  1.0124481348078243  0.0000309001171051  0.0001092778202949 -0.0001055979266118
        57588.2296690396178747  1.0124535453787926  0.0000309008570839  0.0001738334001979 -0.0004571303746501
        57588.2501010848864098  1.0123597624850253  0.0000309007709636  0.0000448508542599 -0.0008238212719984
        57588.2705330301614595  1.0124926119778832  0.0000309030607759  0.0000241536326593 -0.0008217283934870
        57588.2909648747299798  1.0124451701890655  0.0000309022204933  0.0000039425488918 -0.0000964765498579
        57588.3113969190744683  1.0123236181964346  0.0000309005955316 -0.0000938077491233  0.0000607020034171
        57588.3318288631853648  1.0122910127838698  0.0000308999059962 -0.0000771651441349  0.0001985505092890
        57588.3522607068298385  1.0124614388510005  0.0000309023311651 -0.0000255525312989  0.0004409892992201
        57588.3726927502357285  1.0123304653002634  0.0000308999966260  0.0002447716827358  0.0005549775054212
        57588.3931246934153023  1.0122497016975509  0.0000308985249744  0.0001854767676814  0.0003306722420966
        57588.4135566361219389  1.0122763592548227  0.0000308986690030 -0.0001142985235338  0.0003486472575474
        57588.4339885783701902  1.0121996498078600  0.0000308980776542 -0.0002126163858955  0.0002437230400263
        57588.4544205203856109  1.0121700224100703  0.0000308977336449 -0.0000770799590519 -0.0000824722022648
        57588.4748524621609249  1.0121793719157059  0.0000308973458244  0.0001013054104515 -0.0004430835340807
        57588.4952844034778536  1.0121740003431672  0.0000308970071605  0.0000024889093488  0.0005430212634914
        57588.5565802257915493  1.0120424969289925  0.0000308953928172  0.0001134632650945 -0.0000503089829991
        57588.5770121657114942  1.0120281519033274  0.0000308950022226  0.0001131358965942 -0.0001937889098502
        57588.5974441056241631  1.0120744659465608  0.0000308945746066  0.0001677934082993 -0.0002858566247235
        57588.6178761448463774  1.0120958853942801  0.0000308947224963  0.0001364207958368 -0.0005191495984485
        57588.6383079840670689  1.0119408147055862  0.0000308929002712  0.0001154672087358  0.0000184224718582
        57588.6587400228163460  1.0119299058619731  0.0000308931458819  0.0001133757843599  0.0001539099230587
        57588.6791719611064764  1.0118114759717323  0.0000308927442438  0.0001236033398371  0.0000648268003616
        57588.6996037991630146  1.0118149845937918  0.0000308929170262  0.0000713508802326 -0.0001666205408686
        57588.7200358369809692  1.0115850659158265  0.0000308896005921  0.0000473806376418 -0.0001372683613989
        57588.7404677743397770  1.0114719010070332  0.0000308877622457 -0.0000026400852979 -0.0000242639100900
        57588.8017635845462792  1.0115419593265116  0.0000308869891484  0.0002848920097467 -0.0000196207010963
        57588.8221954207401723  1.0116095811240715  0.0000308887480064  0.0001613504235012  0.0005300213691797
        57588.8426274564626510  1.0116242970819973  0.0000308889684957  0.0000566659190548 -0.0000203379281798
